,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,Microsoft Academic Paper ID,WHO #Covidence,has_full_text,full_text_file
1445,4b4e4b4221c237fb4a0016beef5795d33d23fc28,Elsevier,Experimental infection of pigs with the porcine respiratory coronavirus (PRCV): measure of viral excretion,10.1016/0378-1135(92)90136-H,,1319623.0,els-covid,Abstract Twelve pigs were experimentally infected with a porcine respiratory coronavirus (PRCV) by the oronasal route. Viral excretion was measured daily by two means-deep nasal swabs and air samples obtained in a cyclone sampler. Clinical signs were very slight on infected pigs. Airborne virus could be recovered from day 1 to day 6 post-infection in the cyclone sampler as well as in petri dishes placed in the same loose-box. Viral titres obtained from nasal swabs were significantly correlated with those obtained from air samples. Different collection media were compared. The most efficient media for the collection of infectious viral particles contained a protective agent such as foetal calf serum.,1992-04-30,"Bourgueil, E.; Hutet, E.; Cariolet, R.; Vannier, P.",Veterinary Microbiology,,,True,custom_license
1446,8088789d41940b220e417a4c81d6a4fe6d4b08da,Elsevier,In vitro properties and experimental pathogenic effect of three strains of feline immunodeficiency viruses (FIV) isolated from cats with terminal disease,10.1016/0378-1135(92)90140-O,,1377438.0,els-covid,"Abstract Three strains of virus isolated from peripheral blood mononuclear cells (PBMC) of sick cats were identified as feline immunodeficiency virus (FIV) on the basis of in vitro cytopathic effect, T-lymphotropism, ultrastructural morphology and magnesium-dependent reverse-transcriptase activity. The pathogenic properties of two isolates were studied in 13 experimentally infected cats. The primary phase of infection was characterised by a range of haematological (neutropenia, lymphopenia, presence of atrypical lymphocytes) and clinical alterations (fever, various signs lasting several weeks, generalised lymphadenopathy persisting for several months) and specific seroconversion. A correlation between the inoculated dose of virus and the intensity and duration of clinical signs was observed. The primary phase was followed in the 10 surviving cats by a stage of asymptomatic seropositivity of undetermined duration but which has persisted for over 35 months for the earliest infections. Viruses reisolated several weeks or months after experimental infection retained the same in vitro properties as the initial isolates.",1992-04-30,"Moraillon, A.; Barré-Sinoussi, F.; Parodi, A.; Moraillon, R.; Dauguet, C.",Veterinary Microbiology,,,True,custom_license
1447,548fbde9442680310e833796e4cd9e9ed5a0feb7,Elsevier,Detection of feline infectious peritonitis virus infection in cell cultures and peripheral blood mononuclear leukocytes of experimentally infected cats using a biotinylated cDNA probe,10.1016/0378-1135(93)90016-Z,,8384740.0,els-covid,"Abstract A dot blot hybridization assay, using a biotinylated cDNA probe, was able to detect feline infectious peritonitis virus (FIPV) RNA in Felis catus whole fetus (fcwf-4) cells infected with the FIPV isolates DF2, 79-1146, UCDI, and UCD2. The probe cross-hybridized in the dot blot assay with nucleic acid of a closely related feline coronavirus, feline enteric coronavirus (FECV)-79-1683. To construct the probe, a 2.5 kilobase cDNA, prepared from FIPV-DF2 genomic RNA, was molecularly cloned. The recombinant cDNA clone was digested with the restriction endonuclease Rsa I, and an 870 basepair Rsa I fragment was isolated from vector DNA by agarose electrophoresis and glassmilk purification. This fragment was complementary to the 3′ three fourths of the nucleocapsid gene. The hybridization probe was prepared by random primed labeling in the presence of biotin-11-dUTP. Using an avidin-alkaline phosphatase conjugate and chemiluminescent substrate detection system, virus could be detected in as few as 3000 infected cells. In an in vivo study, the probe was used to detect FIPV RNA in peripheral blood mononuclear leukocytes (PBML) isolated at various post-infection days (PID) from cats experimentally infected with the FIP-producing coronavirus isolate FIPV-79-1146 or FIPV-DF2. Viral RNA could be detected in as few as 12 000 PBML isolated from cats at PID 7 and in 50 000 PBML at PID 22. There was no consistent pattern, however, between hybridization results and prognosis or severity of disease at the time of sampling. Despite some cross-hybridization with FECV RNA, this probe should be useful for diagnosis of FIP, because cats infected with FECV most likely do not become viremic.",1993-03-31,"Martinez, Mitzi L.; Weiss, Richard C.",Veterinary Microbiology,,,True,custom_license
1448,30d03a6bfb99b7abf5e8e7c41b7ba38531298a4f,Elsevier,Coronavirus immunogens,10.1016/0378-1135(93)90030-B,,8116187.0,els-covid,"Abstract Coronaviruses (CV) infect a variety of livestock, poultry and companion animals. They belong to at least five antigenic groups. CV cause localized infections of the respiratory and/or intestinal tracts, with the exception of feline infectious peritonitis virus (FIVP) and hemagglutinating encephalomyelitis (HEV) which cause systemic infections. The enteropathogenic CV infect the villous enterocytes resulting in villous atrophy leading to malabsorptive diarrhea. Several CV (bovine CV-BCV, porcine respiratory CV-PRCV, infectious bronchitis virus-IBV) cause respiratory disease. Current evidence indicates that protection against enteric and respiratory CV infections is mediated by passive or active immunity at the primary site of CV replication. Maternal vaccination approaches to induce passive immunity include the use of inactivated and modified live viral vaccines. Modified live viruses and a Ts mutant CV (FIPV) are also used as oral or intranasal vaccines to induce active mucosal immunity. The success of these vaccines in the field is often compromised by a number of potential problems. Coronaviruses are spherical, enveloped viruses, ranging from 80–160 nm in diameter and containing a positive-stranded RNA genome. They possess prominent surface spikes and some species display a fringe of smaller surface projections believed to be the hemagglutinin (HE). Coronaviruses possess 3 to 4 structural proteins: the spike (S) glycoprotein (150–200 kDa), the integral membrane glycoprotein (M; 20–30 kDa) and the nucleocapsid phosphoprotein (N; 43–50 kDa). A subset of CV (BCV, HEV, turkey CV) possess a third glycoprotein on the virion surface, the HE (60–65 kDa). These proteins can be quantitated using pooled monoclonal antibodies (mAb) to distinct epitopes of each protein in ELISA. Most research has focused on the S protein as a candidate antigen for CV vaccines since it induces virus neutralizing (VN) antibodies. However the HE protein stimulates the production of VN and HE inhibiting antibodies and the M protein induces antibodies that neutralize virus in the presence of complement. Attempts to correlate in vitro VN antibody activity with in vivo protection have shown that the passive transfer of VN mAb to the S or HE protein conferred passive protection against CV challenge in some studies, but not others. Additional research has implicated a possible role for other CV proteins in immunity. Studies of mAb to the M protein of transmissible gastroenteritis (TGEV) have provided evidence for a direct role of the M protein in the induction of αIFN by porcine blood leukocytes. The potential significance of this phenomenon to immunity to TGEV is unclear. Similarly, studies of IBV have suggested that determinants recognized by T cells reside on the N protein and these determinants may be shared among heterologous strains of IBV, resulting in the induction of cross-protection. Thus epitopes on the N protein may be important for induction of cell mediated immunity (CMI). CMI may play an important role in protection of cats against FIPV, since induction of circulating antibodies to the S protein of FIPV contributes to disease pathogenesis by the induction of immune complexes and antibody dependent enhancement of the infectivity of FIPV for macrophages. An increased understanding of antibody and CMI responses following natural CV infections in animals is needed to identify the antigens and epitopes that induce protective immune responses. The expression of CV structural protein genes in various vectors will provide the recombinant proteins needed for future immunogenicity studies in the host species. Furthermore, live rDNA vectors that replicate in the gut and express coronavirus genes may provide a new generation of coronavirus vaccines.",1993-11-30,"Saif, Linda J.",Veterinary Microbiology,,,True,custom_license
1449,,Elsevier,Author index,10.1016/0378-1135(93)90053-A,,,els-covid,,1993-11-30,,Veterinary Microbiology,,,False,custom_license
1450,,Elsevier,"Contents of veterinary microbiology, volume 37",10.1016/0378-1135(93)90054-B,,,els-covid,,1993-11-30,,Veterinary Microbiology,,,False,custom_license
1451,4b167feec5ee5a8c8b2fc8efe9799e316a6b865b,Elsevier,Survey of rotavirus infection in a dairy herd: comparison between polycrylamide gel electrophoresis and two commercial tests,10.1016/0378-1135(93)90057-E,,8389499.0,els-covid,"Abstract A survey of rotavirus infection in a dairy herd with a history of neonatal diarrhoea was carried out. Faecal samples taken from 15 cows before and after calving as well as faeces taken from their calves daily from birth to two weeks of life were tested for rotavirus by polyacrylamide gel electrophoresis (PAGE) and compared with an ELISA and a latex agglutination commercial test. Rotavirus excretion was not detected in faeces from cows around parturition by any of the three tests. However, all of their calves shed rotaviruses during the observation period. The onset of rotavirus excretion determined by PAGE ranged from day 2 to day 8 of life (day 4.8± 1.8 on average) and lasted for 4 to 7 days (5.3±1.1 days on average). Chi-square test showed a significant association (P=0.0001) between the presence of rotavirus and the altered consistency of calves faeces. All the three tests showed similar results (overall agreement 92.5%) but discrepancies were detected mainly at the beginning or at the end of the rotavirus excretion period. Results obtained with both commercial kits closely paralleled each other and parameters other than sensitivity, specificity, diagnostic accuracy or predictive values have to be considered as selection criteria.",1993-04-30,"Garcia-Sanchez, J.; Corral, C.; Halaihel, N.G.; Simon, M.C.; Alonso, J.L.; Muzquiz, J.L.; Ortega, C.; Girones, O.",Veterinary Microbiology,,,True,custom_license
1452,fad117c44276c03d66cbc72da2e76db65af77efc,Elsevier,Immunization of pregnant gilts with PRCV induces lactogenic immunity for protection of nursing piglets from challenge with TGEV,10.1016/0378-1135(93)90073-G,,8128601.0,els-covid,"Abstract The level of passive protection against transmissible gastroenteritis virus (TGEV) was evaluated by experimentally infecting 12 pregnant gilts with different doses of porcine respiratory coronavirus (PRCV) and challenging their litters at 4 days of age. An overall survival rate of 70% was found for piglets nursing the 12 PRCV-infected gilts, compared to a 16% survival rate for piglets of nine uninfected control gilts. Six of the PRCV-infected gilts had adequate levels of immunity to resist infection with TGEV following the challenge of their litters. These six completely immuned gilts also solidly protected their litters from TGEV as shown by a 96% piglet survival rate through weaning at 3 weeks of age. The results suggest that respiratory infection with PRCV induces a substantial degree of protective lactogenic immunity against TGEV.",1993-12-31,"Wesley, Ronald D.; Woods, Roger D.",Veterinary Microbiology,,,True,custom_license
1453,46ce464dacc73edc9d0d1d712cb442474a2120b2,Elsevier,Antigenic and biological diversity among transmissible gastroenteritis virus isolates of swine,10.1016/0378-1135(93)90099-S,,8273277.0,els-covid,"Abstract Twenty-four field isolates of transmissible gastroenteritis virus (TGEV) were isolated and examined for antigenic and biological characteristics. Most TGEV isolates produced a typical cytopathic effect (CPE) in swine testis (ST) cell culture, which included a ballooning or lifting away of the infected cells from the cell monolayer with heavy granulation evident. Minor variations in CPE were observed with one isolate, IA-145. Protein profiles of the TGEV isolates as determined by SDS-PAGE were essentially identical, with the exception of the isolate IA-101. The TGEV isolate IA-101 presented a higher molecular mass M protein and lacked an N protein doublet that was present in all other TGEV isolates. The TGEV isolates were shown to be closely related antigenically by using hyperimmune sera in a virus neutralization (VN) test. Some antigenic diversity was detected by utilizing monoclonal antibodies (mAbs) in a VN test. Titers of the mAbs were highest with the homologous Miller TGEV, and one virus isolate, IA-156, was very poorly neutralized with the mAbs used in this study. Indirect immunofluorescence assay (IFA) results were similar to those obtained by the VN test. These studies show that some biologic and antigenic diversity exists among TGEV isolates.",1993-09-30,"Vaughn, Eric M.; Paul, Prem S.",Veterinary Microbiology,,,True,custom_license
1454,a5c5bc90ac31c106aea3441e8a6ff858c20d6706,Elsevier,Binding of porcine transmissible gastroenteritis virus by enterocytes from newborn and weaned piglets,10.1016/0378-1135(93)90113-L,,8395743.0,els-covid,"Abstract Enterocytes were harvested by chelation in a series of seven fractions from the tips of the villi to the crypts of the jejunum of newborn or weaned piglets. Binding of the low cell culture passaged Miller-6 strain of transmissible gastroenteritis virus (TGEV) to villous enterocytes from newborn piglets was at a high level, similar to that observed to culturedswine test is (ST) cells. Binding of the virus to cryptal enterocytes from newborn piglets or to villous or cryptal enterocytes from weaned piglets was significantly lower. In a competitive virus binding assay with radiolabelled virus, the binding of TGEV to ST cells was found to be saturable, while binding to MDBK cells, in which the virus fails to replicate, was at a lower level and was non-saturable. In the same assay, virus binding to the villous enterocytes from the jejunum of a newborn piglet was saturable, while binding to cryptal enterocytes from a newborn piglet, and to villous and cryptal enterocytes from a weaned piglet, was non-saturable. It was concluded that the high susceptibility of newborn piglets to TGEV infection, and the tropism of the virus for villous enterocytes, may relate to the presence of specific, saturable binding sites on the plasma membrane of villous enterocytes.",1993-05-31,"Weingartl, H.M.; Derbyshire, J.B.",Veterinary Microbiology,,,True,custom_license
1455,8ef6ab027fcfa02b44e34c335fe15de545dad2b6,Elsevier,Inheritance of resistance to oedema disease in the pig: Experiments with an Escherichia coli strain expressing fimbriae 107,10.1016/0378-1135(93)90117-P,,8395746.0,els-covid,"Abstract Inheritance of resistance to intestinal colonization with E. coli causing oedema disease is hypothetized to be under the control of one locus consisting of two alleles with susceptibility (S) dominating resistance (s). This mode of inheritance was investigated by matting pigs, resistant and susceptible to the disease, and examining the offspring. Weaned piglets were repeatedly inoculated orally with 5 × 105 CFU per pig per day of a streptomycin resistant strain of E. coli serotype O139:K12(B):H1:F(107) and susceptibility determined by daily semiquantitative cultural examination of rectal swabs. Using results obtained from offspring. 5 boars were retrospectively assigned the genotype ss, 1 was assigned Ss, and 2 were assigned SS. Nine sows were designated ss, 8 classified Ss and 4 SS. Ninety two pigs resulted from matings regarded as ss×ss; 89 (97%) of these were resistant to colonization and oedema disease. Of the 168 pigs from Ss×ss matings, 83 (49%) were resistant, while only 13 (9%) of 146 pigs from matings with at least one SS parent were classified resistant. The results are compatible with inheritance being controlled by one locus and with susceptibility dominating resistance to oedema disease.",1993-05-31,"Bertschinger, H.U.; Stamm, M.; Vögeli, P.",Veterinary Microbiology,,,True,custom_license
1456,e49d667052fcc5adb2ed3b73da59785855a94384,Elsevier,"A review of feline infectious peritonitis virus: molecular biology, immunopathogenesis, clinical aspects, and vaccination",10.1016/0378-1135(93)90126-R,,,els-covid,"Abstract Feline infectious peritontis (FIP) has been an elusive and frustrating problem for veterinary practitioners and cat breeders for many years. Over the last several years, reports have begun to elucidate aspects of the molecular biology of the causal virus (FIPV). These papers complement a rapidly growing base of knowledge concerning the molecular organization and replication of coronaviruses in general. The fascinating immunopathogenesis of FIPV infection and the virus' interaction with macrophages has also been the subject of several recent papers. It is now clear that FIPV may be of interest to scientists other than veterinary virologists since its pathogenesis may provide a useful model system for other viruses whose infectivity is enhanced in the presence of virus-specific antibody. With these advances and the recent release of the first commercially-available FIPV vaccine, it is appropriate to review what is known about the organization and replication of coronaviruses and the pathogenesis of FIPV infection.",1993-07-31,"Olsen, Christopher W.",Veterinary Microbiology,,,True,custom_license
1457,b730fd23fff5d5e824574744d118ed363c4404c1,Elsevier,Characteristics of vero cytotoxin producing Escherichia coli associated with intestinal colonization and diarrhea in calves,10.1016/0378-1135(93)90136-U,,8236776.0,els-covid,"Abstract Isolates of Escherichia coli which produce Vero cytotoxin (VTEC) were obtained during 1983–1989 from calves raised in 5 north-central states of the USA. All of the calves experienced intestinal epithelial colonization by VTEC, diarrhea or both; twelve of the calves had bloody diarrhea. Twenty one isolates were serogroup O111 and the others were O103, O69, O45, O26, O5, or non-typable (4 isolates). All but one of the isolates hybridized with the CVD419 probe which identifies most VTEC strains. Thirty two isolates hybridized with the VT1 probe, 3 with both the VT1 and VT2 probes, and one with neither probe. The culture filtrate of the VT probe negative isolate was partially neutralized by SLT I monoclonal antibody. For the other isolates, the results of toxin neutralization by anti-SLT I and anti-SLT II monoclonal antibodies corresponded exactly with the VT1 and VT2 probe hybridization results. Three of the strains adhered in a localized manner to HEp-2 cells and Intestine 407 cells.",1993-07-31,"Richard Dorn, C.; Francis, David H.; Angrick, Elisabeth J.; Willgohs, JoAnn A.; Wilson, Richard A.; Collins, James E.; Jenke, Bruce H.; Shawd, Stacey J.",Veterinary Microbiology,,,True,custom_license
1458,dcec4338079dfaf6a1748e339ca55efd08944994,Elsevier,Cross-reactivity between B. burgdorferi and other spirochetes affects specificity of serotests for detection of antibodies to the Lyme disease agent in dogs,10.1016/0378-1135(93)90137-V,,8236777.0,els-covid,"Abstract Western immunoblots, the kinetics-based enzyme-linked immunosorbent assay (KELA), and the microagglutination test were used to evaluate cross-reactivity among antibodies to serovars of Leptospira interrogans (leptospiral serovars), and B. burgdorferi from naturally infected dogs, and to Serpulina (Treponema) hyodysenteriae from vaccinated rabbits. Whole-cell lysates from Borrelia spp., leptospiral serovars, and Serpulina spp. were used for SDS-PAGE, western blots, and KELA. Cross-reactivity occurred between the antibodies to B. burgdorferi and leptospiral serovars when tested on the heterologous antigens. Antibodies to leptospiral serovars tended to cross-react more strongly with antigens of B. burgdorferi spp. than did antibodies to B. burgdorferi when tested against antigens of leptospiral serovars. The antibodies against B. burgdorferi showed a lesser degree of cross-reactivity to the antigens of S. hyodysenteriae and S. innocens than they did to leptospiral serovars. We conclude that cross-reactivity occurs between B. burgdorferi and leptospiral serovars. Validation and interpretation of ELISA tests for detection of antibody activity to whole cell lysates of the Lyme agent must take this cross-reactivity into consideration. Conversely, dogs infected with the Lyme agent do not show significant cross-reactivity in the microagglutination test for antibody to the leptospiral serovars.",1993-07-31,"Shin, Sang J.; Chang, Yung-Fu; Jacobson, Richard H.; Shaw, Eric; Lauderdale, Tsai-Ling; Appel, Max J.; Lein, Donald H.",Veterinary Microbiology,,,True,custom_license
1459,afb9bc3547bd5bc4d20869d62533e1866faf5426,Elsevier,Antigenic differences between European and American isolates of porcine reproductive and respiratory syndrome virus (PRRSV) are encoded by the carboxyterminal portion of viral open reading frame 3,10.1016/0378-1135(94)00113-B,,7667907.0,els-covid,"Abstract Antigenic differences between European and American isolates of porcine reproductive and respiratory syndrome virus (PRRSV) were revealed by serologic analysis of a recombinant protein derived from PRRSV open reading frame 3 (ORF 3). The hydrophilic carboxyterminal 199 amino acids encoded by the ORF 3 of a European (Lelystad) isolate of PRRSV were expressed as a recombinant fusion protein (BP03-P) in a baculovirus gene expression system. Sera from gnotobiotic swine exposed to prototypic reference European and American isolates of PRRSV and sera from conventionally reared European and American swine convalescing from naturally acquired PRRSV infections were used to characterize the BP03-P protein. Sera from gnotobiotic and conventionally reared swine exposed to European isolates of PRRSV were significantly more reactive (P < 0.01) with BP03-P than were the corresponding American PRRSV antisera using the indirect immunoperoxidase monolayer assay (IPMA). Prototypic European, but not American, PRRSV antisera also recognized BP03-P using western immunoblotting and radioimmunoprecipitation assay (RIPA) procedures. However, gnotobiotically derived antiserum to an atypical American-origin PRRSV was reactive with BP03-P by both IPMA and western immunoblot. Despite a predicted potential for N-linked glycosylation, studies with tunicamycin and peptide-N-glycosidase F (PNGase F) indicated that BP03-P was not N-glycosylated in either insect cell cultures or Trichoplusia ni larvae infected with the recombinant baculovirus. Sera from rabbits inoculated with BP03-P failed to neutralize both the European (Lelystad) and American (ATCC VR-2332) reference isolates of PRRSV and did not react by IPMA with PRRSV-infected cell cultures. Taken together, the data suggest that the carboxyterminal portion of PRRSV ORF 3 encodes a non-neutralizing viral peptide that is partially responsible for the serologic differences noted between European and most American isolates of PRRSV.",1995-04-30,"Katz, Jonathan B.; Shafer, Amy L.; Eernisse, Kenneth A.; Landgraf, John G.; Nelson, Eric A.",Veterinary Microbiology,,,True,custom_license
1460,78a24203abb663cfd3b6a353b27bb2b9d668fed7,Elsevier,Antiviral action of interferon-alpha against porcine transmissible gastroenteritis virus,10.1016/0378-1135(94)00118-G,,7653029.0,els-covid,"Abstract Swine testis (ST) cell cultures were treated with various doses of recombinant human interferon-alpha 2a (IFN), and assayed for 2′,5′ oligoadenylate synthetase (2–5 A synthetase) activity. Treatment with 100 or 1000 units/ml of IFN resulted in increased 2–5 A synthetase activity, but there was no significant response to 1 unit/ml of IFN. Titres of porcine transmissible gastroenteritis virus (TGEV) were reduced between 6 and 15 hours post-infection in ST cells treated with 1000 or 2500 units/ml of IFN. Polyacrylamide gel electrophoresis of lysates of TGEV-infected ST cells, and of lysates immunoprecipitated with anti-TGEV antibodies, revealed that the synthesis of the N and S proteins of TGEV was reduced in cells treated with 100 or 1000 units/ml of IFN. Viral RNA production, as determined with a probe which hybridized to the S gene of TGEV, was found to be reduced in ST cells treated with 1000 units/ml of IFN, but not in cells treated with 100 units/ml. It was concluded that, in IFN-treated ST cells, TGEV protein production may be decreased in the absence of reduced viral RNA production, and that 2–5 A synthetase may not be a significant factor in the antiviral activity of IFN against TGEV.",1995-06-30,"Jordan, L.T.; Derbyshire, J.B.",Veterinary Microbiology,,,True,custom_license
1461,58697ca56c80b38243836aab285070415fd651e2,Elsevier,Antiviral activity of interferon against transmissible gastroenteritis virus in cell culture and ligated intestinal segments in neonatal pigs,10.1016/0378-1135(94)90007-8,,8017030.0,els-covid,"Abstract Segments of jejunum in 5 to 6 days old piglets were surgically ligated, inoculated with transmissible gastroenteritis virus (TGEV) and 18 hours later the segments were fixed for histology or suspensions were prepared for plaque assay in swine testis (ST) cell cultures to determine the yield of virus. When the virulent Purdue strain of TGEV was used, villous atrophy was seen and TGEV antigen was demonstrated immunohistochemically in the villous enterocytes. The Miller M6 strain of virus produced less extensive lesions in the segments, but since it was titratable by plaque assay it was used in the subsequent yield reduction assays to determine the antiviral activity of interferon. When intestinal segments were inoculated simultaneously with either 3200 units of natural porcine interferon-α or up to 100000 units of recombinant human interferon-α2a, and TGEV, there were no reductions in virus yield, although the same cytokines exerted an antiviral effect in ST cells treated in a similar way. However, virus yields were significantly reduced in intestinal segments in piglets treated parenterally with teh synthetic interferon inducer polyinosinic: polycytidylic acid 6 hours before challenge of the segments with TGEV. There was also a trend for the antiviral effects of interferon induction before challenge to be augmented by the inclusion of interferon with the virus inoculum. It was concluded that interferon would be ineffective as a therapeutic for TGEV, although it might be useful prophylactically.",1994-01-31,"Jordan, L.T.; Derbyshire, J.B.",Veterinary Microbiology,,,True,custom_license
1462,4edc7e5b192ebfa2dea3dc9fc592e9eb56cb1472,Elsevier,Serological and genotypic characterization of group a rotavirus reassortants from diarrheic calves born to dams vaccinated against rotavirus,10.1016/0378-1135(94)90015-9,,7886929.0,els-covid,"Abstract Two strains of bovine rotavirus (BRV), designated strain Nebraska Scottsbluff-1 (NS-1) and NS-2, were isolated from 2 neighboring cow-calf beef cattle ranches where dams had been vaccinated with a commercial vaccine containing group A BRV strain Neonatal Calf Diarrhea Virus (NCDV)-Lincoln (P1:G6). Nothern blot by hybridizations using whole genomic RNA probes indicated that strains NS-1 and NS-2 had identical group A RNA electrophoretic patterns and were homologous at all gene segments. Strain NS-1 was compared with reference group A BRV strains using serological and genotypic methods. In vitro virus neutralization assays indicated that strain NS-1 was neutralized by a G6-specific neutralizing monoclonal antibody (mAb) and guinea pig hyperimmune serum (GPHS) raised against BRV strain B641 (P5:G6), but not by G10-specific neutralizing mAb or GPHS raised against BRV strain BRV strain B223 (P11:G10). Nucleic acid hybridization experiments using whole-genomic RNA probes revealed that gene segment 4 of strain NS-1 differed from BRV strains NCDV-Lincoln and B223, but hybridized with strain B641. Conversely, gene segment 5 of strain NS-1 hybridized with BRV strain B223, but not with BRV strains NCDV-Lincoln and B641. A G-specific cDNA probe produced by reverse transcription polymerase chain reaction (RT-PCR) amplification of strain NS-1 hybridized specifically only with G6 strains NCDV-Lincoln and B641, but not with G10 strain B223. Co-electrophoresis experiments using strains NS-1, B641, and B223 further confirmed these results, suggesting that strain NS-1 was a naturally-occurring reassortant BRV between strains B641 and B223. Taken together these results indicated that a naturally-occurring group A BRV reassortant with a P gene different from the vaccine virus was responsible for the diarrheal syndrome observed on both ranches. Results from this study also indicate the existence of at least 2 different gene segments 5 among group A BRV infecting cattle.",1994-11-30,"Lu, Wei; Duhamel, Gerald E.; Benfield, David A.; Grotelueschen, Dale M.",Veterinary Microbiology,,,True,custom_license
1463,66fe76690ad7187d20935089ffba5ee5e5f290bb,Elsevier,Studies on the survival of canine coronavirus under different environmental conditions,10.1016/0378-1135(94)90024-8,,7886936.0,els-covid,"Abstract Canine coronavirus (CCV) is a common faecal agent which is difficult to isolate. This study shows CCV to survive well at temperatures below −20°C but not at temperatures above 4°C. The presence of faecal material markedly reduced CCV survival times at temperatures ranging from 20°C to −70°C. Thus, it is suggested that diagnostic faecal material should be diluted 1:10 (w/v) with growth medium and examined at the earliest opportunity.",1994-11-30,"Tennant, B.J.; Gaskell, R.M.; Gaskell, C.J.",Veterinary Microbiology,,,True,custom_license
1464,0d00cee8318776d4248889d670c9969eaa3993ad,Elsevier,Detection of porcine respiratory coronavirus and transmissible gastroenteritis virus by an enzyme-linked immunosorbent assay,10.1016/0378-1135(94)90066-3,,9133060.0,els-covid,"Abstract An enzyme-linked immunosorbent assay (ELISA) for the detection of transmissible gastroenteritis virus (TGEV) and porcine respiratory coronavirus (PRCV) was developed. A bovine TGEV-specific polyclonal antibody was purified by affinity chromatography with the TRIO Bioprocessing System and was used as the capture antibody, at a concentration of 1.5 μg/well. The F5.39 monoclonal antibody was obtained by the fusion of spleen lymphocytes from TGEV immunized mice with NS-1 myeloma cells. This mAb was used as a second antibody for the ELISA to detect TGEV in field cases, 53 intestinal samples were taken from pigs exhibiting clinical signs of transmissible gastroenteritis. All the positive samples detected by the ELISA were confirmed as positive by immunofluorescence or cell culture immunofluorescence. To study the ability of this ELISA to detect PRCV in nasal swabs and lung samples, 20 seven-day-old piglets were inoculated with a Quebec strain of PRCV. The ELISA was able to detect PRCV in both kinds of samples.",1994-12-31,"Cornaglia, E.; Chrétien, N.; Charara, S.; Elazhary, Y.",Veterinary Microbiology,,,True,custom_license
1465,,Elsevier,Author index,10.1016/0378-1135(94)90070-1,,,els-covid,,1994-12-31,,Veterinary Microbiology,,,False,custom_license
1466,bf359c9cef856210750ee2f495f9822b8f8b9045,Elsevier,"Contents Vol. 42, 1994",10.1016/0378-1135(94)90071-X,,,els-covid,,1994-12-31,,Veterinary Microbiology,,,True,custom_license
1467,4fab0e3c956d68e8d7fd37285e85568fd49c5847,Elsevier,Detection of feline coronaviruses in cell cultures and in fresh and fixed feline tissues using polymerase chain reaction,10.1016/0378-1135(94)90078-7,,,els-covid,"Abstract Feline coronavirus infections in cell cultures and in fresh and fixed feline tissues were detected using a polymerase chain reaction (PCR) test. Cell cultures were inoculated with feline infectious peritonitis virus (FIPV), feline enteric coronavirus (FECV)_or sham inoculum. The tissue samples of liver, kidney and spleen were taken from specific-pathogen-free (SPF) cats that were inoculated intranasally with 103 TCID50 of FIPV 79-1146 (n = 10), FIPV UCD1 (n = 3) or sham inoculum (n = 3), from clinical cats (n = 43), and from formalin-fixed archived feline tissues (n = 49), respectively. Additional tissue samples were taken from the FIPV-inoculated cats (n = 6) and were kept at 4°C, room temperatures (20–24°C) and 37°C respectively for 0, 6, 12, 24, 48, 72, and 96 hours before frozen (−70°C) for PCR to evaluate the effects of the ambient temperatures and post-mortem intervals on the test. The samples were also fixed in 10% neutrally buffered formalin, 95% ethanol, and Bouin's solution respectively to evaluate the effects of the fixatives on the test. Positive PCR results were obtained from the cell cultures that were inoculated with FIPV and FECV and from the FIPV-inoculated cats (13/13). Negative PCR results were obtained from the sham-inoculated cell cultures and cats (3/3). Of the 92 clinical cats, 7 of the 8 FIP-suspected cats (87.5%) and 51 of the 84 non-FIP-suspected cats (60.7%) were shown to be virus-positive in at least one of the tissue samples. There was no significant difference in the PCR results between the fresh and the formalin-fixed tissues of the clinical cats (P > 0.05). Of the FIPV inoculated cats, the virus was detectable equally well in fresh and formalin-, Bouin's solution- or ethanol-fixedtissues. However, the amounts of total RNA extracted from the fixed tissues were significantly less than those from fresh tissues (P < 0.01). In tissues that were kept at 4°C, the virus was detectable up to 96 h; at room temperatures, up to 48 h; and at 37°C, up to 24 h, respectively.",1994-09-30,"Li, Xiantang; Scott, Fredric W.",Veterinary Microbiology,,,True,custom_license
